opeid6,level,sector,hbcu,completion_rate_150,share_outstanding_ug_5,cdr3_wgtd,pct25_earn_wne_p10,est_fte,white_share,black_share,hisp_share,asian_share,aian_share,nhpi_share,twomore_share,nra_share,unkn_share
23616,Four-year,For-profit 4-year,0,0.63739997,1.039158775,0.12043184,14500,1042,0.230893916,0.163790796,0.340073323,0.017923713,0.003910764,0.00159454,0.007034477,0,0.234778471
23620,Two-year,For-profit 2-year,0,0.60519719,0.956403513,0.092746913,28800,5971,0.374205741,0.11510684,0.396155417,0.01522656,0.00322646,0.003237444,0.068638442,0.000243984,0.023959111
23621,Four-year,For-profit 4-year,0,0.3073,1.144628836,0.069706,21900,26891,0.385,0.2575,0.1717,0.0238,0.0069,0.0037,0.0574,0.0049,0.0891
24911,Four-year,For-profit 4-year,0,0.1833,1.184695238,0.15226884,13800,829,0.702256224,0.252056743,0.005170021,0.008271162,0.002066701,0.001068983,0.020741183,0,0.008268983
24915,Four-year,For-profit 4-year,0,0.85159874,1.194891519,0.12315895,15300,148,0.298222222,0.029276608,0.485411696,0.023402924,0.070215205,0,0,0,0.093571345
24947,Less than two-year,For-profit less-than-2-year,0,0.71429998,1.141829207,0.17399999,10700,56,0,1,0,0,0,0,0,0,0
24955,Two-year,For-profit 2-year,0,0.48830864,1.112366006,0.15366812,18200,1795,0.152610016,0.734539428,0.058821463,0.006384738,0,0.001607631,0.017526868,0,0.028609857
24973,Less than two-year,For-profit less-than-2-year,0,0.74305546,1.042792361,0.082493663,12000,607,0.210059589,0.029676712,0.65070274,0.020568493,0.027432877,0.004558219,0.045649315,0,0.011414384
24982,Less than two-year,For-profit less-than-2-year,0,0.6512,0.948477781,0.0288569,12600,290,0.3678,0.3215,0.2371,0.0381,0.0027,0.0082,0.0109,0.0136,0
25015,Two-year,Public 2-year,0,0.33989999,0,0,13800,1033,0.4215,0.2364,0.286,0.0234,0.0009,0.0056,0.0252,0,0.0009
25034,Four-year,Nonprofit 4-year,0,0.40000001,1.249181182,0.098582,25200,505,0.2393,0.7151,0.0171,0.0057,0.0057,0,0,0,0.0171
25039,Two-year,Public 2-year,0,0.42399999,0.96331219,0.006061,17500,1195,0.7207,0.0752,0.1445,0.0273,0,0.002,0,0.0078,0.0225
25046,Less than two-year,Public less-than-2-year,0,0.44710001,0,0,13800,564,0.2246,0.2585,0.4308,0.0338,0.0092,0.0215,0.0185,0,0.0031
25054,Four-year,Nonprofit 4-year,0,0.35949999,0.859536731,0.0044352,10300,1746,0,0,1,0,0,0,0,0,0
25083,Two-year,Public 2-year,0,0.31189999,0.980726485,0.066752099,23500,6698,0.7641,0.055,0.092,0.04,0.0058,0.0013,0.04,0,0.002
25106,Two-year,Nonprofit 2-year,0,0.081100002,0,0,5300,263,0.0724,0,0,0,0.9276,0,0,0,0
25110,Two-year,Public 2-year,0,0.2022,0,0,12500,457,0,0,0,0,1,0,0,0,0
25132,Two-year,Public 2-year,0,0.61729997,0,0,14600,410,0.1905,0.4077,0.3601,0.0208,0.003,0.003,0.0119,0,0.003
25154,Four-year,Nonprofit 4-year,0,0.39366549,1.227784194,0.040822435,14900,806,0.258517932,0.432344444,0.251933883,0.00330385,0.005507701,0.00219989,0.046213201,0,0
25171,Less than two-year,For-profit less-than-2-year,0,0.52630001,0.857112225,0.080624998,12600,72,0.7021,0.0851,0.1277,0.0106,0.0106,0.0106,0.0426,0,0.0106
25193,Two-year,For-profit 2-year,0,0.41029999,0.885130796,0.0619248,11200,72,0.63,0.29,0.02,0.02,0.02,0.02,0,0,0
25200,Less than two-year,For-profit less-than-2-year,0,0.66670001,0.986061841,0.063823201,10600,117,0.1224,0.6837,0.0867,0.0306,0,0,0.0561,0.0153,0.0051
25212,Two-year,For-profit 2-year,0,0.73900002,1.143757462,0.053628299,13500,250,0.2848,0.4152,0.297,0,0,0.003,0,0,0
25227,Less than two-year,Public less-than-2-year,0,0.80000001,0.996048076,0.1859872,18700,97,0.8366,0.1046,0.0131,0.0065,0.0065,0,0.0327,0,0
25228,Two-year,For-profit 2-year,0,0.7647,0.822377062,0.052655999,20500,668,0.5914,0.088,0.2212,0.0564,0.0023,0.009,0.0226,0.0023,0.0068
25237,Less than two-year,Public less-than-2-year,0,0.78039998,0.838875005,0.040867101,20900,307,0.6585,0.1382,0.1626,0.0163,0,0.0027,0.0217,0,0
25239,Less than two-year,For-profit less-than-2-year,0,0.88569999,0.808021313,0.043951798,15700,311,0.5611,0.1357,0.1765,0.0543,0,0,0.0724,0,0
25240,Two-year,Nonprofit 2-year,0,0.64784557,1.035310003,0.008263581,10100,514,0.554146527,0.208388691,0.164811309,0.021009208,0.003249596,0.003223748,0.029047981,0,0.01612294
25242,Two-year,Public 2-year,0,0.3021,0,0,14600,596,0.1379,0.1939,0.6636,0.0045,0,0,0,0,0
25259,Less than two-year,For-profit less-than-2-year,0,0.89999998,0.684112305,0.0051336,14800,133,0.6642,0.0292,0.2044,0.0146,0,0.0073,0.0657,0.0073,0.0073
25275,Less than two-year,For-profit less-than-2-year,0,0.89442706,0,0,10600,372,0.013395442,0.254719035,0.702374531,0.029480429,0,0,0,0,0
25283,Less than two-year,For-profit less-than-2-year,0,0.75470001,0.961435575,0.088653602,19100,307,0.7138,0.239,0.0409,0,0.0031,0,0.0031,0,0
25298,Less than two-year,Public less-than-2-year,0,0.91180003,0.994260101,0.096602596,23700,191,0.6909,0.097,0.0545,0.0061,0,0,0.0424,0,0.1091
25306,Two-year,Public 2-year,0,0.2234,1.069281464,0.0077062,20000,4450,0.7713,0.0722,0.0498,0.0219,0.0031,0.0014,0.0404,0.0094,0.0305
25307,Less than two-year,For-profit less-than-2-year,0,0.92497396,0.860212505,0.023556391,10200,199,0.116435616,0.054796575,0.075360274,0.753407534,0,0,0,0,0
25318,Two-year,For-profit 2-year,0,0.7206732,0.970189921,0.044134706,10200,1750,0.462300585,0.073454226,0.202207347,0.029918661,0.001933615,0.003257737,0.016909688,0.001952211,0.208064174
25322,Two-year,Public 2-year,0,0.030300001,0,0,7700,155,0.1989,0.0161,0.0108,0,0.7742,0,0,0,0
25326,Four-year,Nonprofit 4-year,0,0.36359999,0.77593064,0.033663999,10700,359,0.6565,0.0331,0.0636,0.0382,0.0076,0,0.0229,0.0127,0.1654
25336,Two-year,For-profit 2-year,0,0.7501691,1.054308202,0.13696991,14000,1597,0.569295762,0.21878236,0.100777892,0.008019359,0.004569301,0,0.084754754,0.005742612,0.008022451
25366,Two-year,Nonprofit 2-year,0,0.72829998,0,0,3900,307,0.7257,0.0914,0.0343,0.0057,0.0057,0,0,0,0.1371
25372,Less than two-year,For-profit less-than-2-year,0,0.90200001,0.893397784,0.0481278,10300,152,0.4362,0.0738,0.396,0.0336,0.0134,0.0067,0.0403,0,0
25383,Two-year,For-profit 2-year,0,0.55542642,1.014852474,0.080978476,16900,667,0.2800104,0.6826808,0.0053448,0.0053448,0.0079968,0,0.0186568,0,0
25385,Less than two-year,For-profit less-than-2-year,0,0.51007253,1.067717407,0.048396192,8700,107,0.835159341,0.109889011,0.021995604,0.021995604,0,0,0,0,0.011
25395,Two-year,Public 2-year,0,0.46340001,1.071121177,0.0008466,17200,8782,0.3359,0.0179,0.2437,0.2592,0.0009,0.0019,0.0538,0.0775,0.0093
25410,Two-year,For-profit 2-year,0,0.72850001,0.936190108,0.1526688,15500,611,0.3663,0.106,0.0892,0.2048,0.1301,0.0169,0.0699,0,0.0169
25412,Four-year,For-profit 4-year,0,0.29730001,1.195433407,0.1389986,17400,2659,0.187,0.5662,0.0765,0.0491,0.0117,0.0039,0.0447,0.014,0.0469
25423,Less than two-year,For-profit less-than-2-year,0,0.64020002,0.877246254,0.040824302,12500,1243,0.3659,0.096,0.235,0.0987,0.0099,0.0117,0.1291,0,0.0538
25443,Less than two-year,For-profit less-than-2-year,0,0.71237367,1.046310441,0.071310647,8000,106,0.912254386,0.052647368,0.035098246,0,0,0,0,0,0
25454,Less than two-year,For-profit less-than-2-year,0,0.81510001,1.049944665,0.2002638,15400,612,0.3996,0.5099,0,0,0,0,0.0353,0,0.0552
25459,Less than two-year,Nonprofit less-than-2-year,0,0.25,0.952794328,0.021380801,5500,104,0.5455,0.0455,0.1894,0.0833,0.0227,0.0076,0.0985,0,0.0076
25462,Two-year,For-profit 2-year,0,0.69330001,0.948917941,0.0547929,11400,258,0.9565,0.0435,0,0,0,0,0,0,0
25476,Four-year,For-profit 4-year,0,0.597,1.200168145,0.046135802,12700,6313,0.0124,0.039,0.8807,0.0019,0.0019,0,0.0111,0.0526,0.0003
25488,Less than two-year,For-profit less-than-2-year,0,0.68711901,1.118040922,0.17994793,13600,723,0.174641652,0,0.771730835,0,0,0,0.001709114,0.000872658,0.051103918
25523,Less than two-year,For-profit less-than-2-year,0,0.63330001,0,0,7800,115,0,0,1,0,0,0,0,0,0
25524,Less than two-year,For-profit less-than-2-year,0,0.31580001,0.840117858,0.062863402,7400,56,0.4286,0.3766,0.0909,0.0909,0.013,0,0,0,0
25530,Two-year,For-profit 2-year,0,0.66670001,0.70828912,0.032607999,19200,232,0.8905,0.019,0.0476,0.0048,0.0048,0,0.0238,0,0.0095
25535,Less than two-year,For-profit less-than-2-year,0,0.6347,1.060161022,0.1559608,9800,99,0.2959,0.3367,0.2959,0.0204,0,0.0408,0,0,0.0102
25536,Less than two-year,For-profit less-than-2-year,0,0.52560002,0.929511344,0.060164001,11900,546,0.1625,0.3786,0.3836,0.0134,0.0034,0.0034,0.0268,0,0.0285
25561,Less than two-year,For-profit less-than-2-year,0,0.69169998,0.970810178,0.1165968,24800,272,0.4397,0.2568,0.2724,0.0078,0.0039,0,0.0117,0,0.0078
25567,Two-year,Nonprofit 2-year,0,0.47260001,0,0,11900,285,1,0,0,0,0,0,0,0,0
25587,Less than two-year,For-profit less-than-2-year,0,0.66986185,1.140110345,0.077091299,11000,734,0.118530928,0.556690206,0.118592268,0.020624742,0.00516701,0,0.005156701,0,0.17526701
25590,Four-year,For-profit 4-year,0,0.22579999,0.963396105,0.063111,29200,988,0.5548,0.0959,0.1329,0.0219,0.0219,0.0055,0.0685,0.0027,0.0959
25593,Less than two-year,For-profit less-than-2-year,0,0.68347096,1.101422253,0.089179553,13300,7982,0.064996554,0.194499485,0.545809201,0.020780959,0.004107087,0.007451687,0.044409414,0,0.117954032
25594,Two-year,For-profit 2-year,0,0.79606742,1.134989522,0.091367178,11000,1209,0.220229615,0.139449808,0.503834423,0.050008077,0.006731154,0.020179615,0.001938462,0,0.057695962
25623,Less than two-year,Public less-than-2-year,0,0.62629998,0.900299596,0.019024,15500,293,0.7416,0.1336,0.0223,0.0134,0.0045,0.0022,0.0356,0,0.0468
25625,Less than two-year,For-profit less-than-2-year,0,0.50880003,0,0,9700,138,0,0,1,0,0,0,0,0,0
25647,Less than two-year,For-profit less-than-2-year,0,0.35710001,1.17054492,0.0366592,10400,136,0.163,0.8148,0.0148,0,0.0074,0,0,0,0
25681,Less than two-year,For-profit less-than-2-year,0,0.26789999,1.275331092,0.13867,10300,505,0.0281,0.7445,0.2201,0.0074,0,0,0,0,0
25685,Less than two-year,For-profit less-than-2-year,0,0.72409999,1.145622878,0.0300189,13100,243,0.5525,0.3744,0.0137,0.0411,0,0,0,0,0.0183
25688,Two-year,Public 2-year,0,0.25209999,0.920527118,0.036744799,18400,1704,0.7818,0.026,0.119,0.0182,0.0026,0.0005,0.0229,0.026,0.0031
25694,Four-year,Public 4-year,0,0.38240001,0,0,6700,370,0.0023,0.0023,0.9955,0,0,0,0,0,0
25703,Two-year,Nonprofit 2-year,0,0.91860002,0.820026471,0.0135877,10100,255,0.0756,0.1261,0.1429,0.1008,0,0,0,0.5546,0
25720,Two-year,For-profit 2-year,0,0.52920002,1.157340383,0.1208094,13300,5490,0.231,0.269,0.4092,0.0149,0.0099,0.005,0.038,0,0.0231
25728,Four-year,For-profit 4-year,0,0.25420001,1.178846052,0.1030633,11200,1036,0.2996,0.3168,0.2435,0,0.0086,0.0086,0.0345,0,0.0884
25732,Less than two-year,For-profit less-than-2-year,0,0.99089998,0.786857397,0.0325385,8900,190,0,0,0.9813,0.0187,0,0,0,0,0
25754,Less than two-year,For-profit less-than-2-year,0,0.80928689,0.547408912,0.0102606,19200,342,0.361557692,0.088451538,0.234608462,0.190403077,0.005761538,0.001893077,0.03076,0,0.086546923
25761,Less than two-year,For-profit less-than-2-year,0,0.96429998,0,0,12400,374,0,0,1,0,0,0,0,0,0
25769,Four-year,For-profit 4-year,0,0.50099999,1.089825898,0.094608203,23200,7889,0.3849,0.0655,0.2475,0.0025,0.1069,0.0599,0.0666,0,0.0662
25779,Four-year,For-profit 4-year,0,0.6164,1.121282919,0.098232798,13600,405,0.2059,0.0625,0.6324,0.0515,0.0147,0.0184,0,0,0.0147
25780,Four-year,For-profit 4-year,0,0.64289999,1.011691792,0.0302062,14300,109,0.093,0.0116,0.8256,0.0233,0,0.0233,0,0,0.0233
25782,Four-year,For-profit 4-year,0,0.91439998,1.185106183,0.041740801,15400,410,0.7063,0.2013,0.0528,0.0165,0.0066,0.0066,0.0099,0,0
25802,Less than two-year,For-profit less-than-2-year,0,0.77780002,0.948882408,0.065640002,10600,235,0.2625,0.475,0.1,0.05,0.0125,0,0.1,0,0
25822,Less than two-year,For-profit less-than-2-year,0,0.52170002,1.172530586,0.029865,9900,116,0.5616,0.3425,0.0411,0.0274,0.0274,0,0,0,0
25830,Two-year,For-profit 2-year,0,0.5780226,1.194678104,0.15549208,14000,774,0.126763944,0.580279155,0.197189296,0.033774648,0.002804507,0.002829296,0.016900845,0,0.039410704
25844,Less than two-year,For-profit less-than-2-year,0,0.72957796,0.856769636,0.12443537,20200,1024,0.309201758,0.21097001,0.388860393,0.015545812,0.001058945,0,0.010364633,0,0.064151396
25849,Less than two-year,For-profit less-than-2-year,0,0.82230002,0.805802775,0.058473598,13600,297,0.3979,0.0634,0.493,0.0282,0.0035,0.0035,0.007,0,0.0035
25864,Less than two-year,Public less-than-2-year,0,0.9091,1.067883514,0.1046964,16600,75,0.8182,0.1688,0.013,0,0,0,0,0,0
25869,Less than two-year,For-profit less-than-2-year,0,0.63641995,1.062614596,0.17123866,11500,434,0.324272803,0.491622594,0.110880335,0.012551464,0.008339331,0,0.018795397,0.002091213,0.031346862
25875,Four-year,Nonprofit 4-year,0,0.3193,0.982856086,0.026278701,11700,9328,0,0,1,0,0,0,0,0,0
25876,Less than two-year,For-profit less-than-2-year,0,0.60000002,0.969473421,0.050312102,10900,32,0.6905,0.1429,0.0714,0.0952,0,0,0,0,0
25877,Less than two-year,For-profit less-than-2-year,0,0.66670001,1.047698091,0.045184001,8300,58,0.5385,0.1846,0.2,0,0,0,0.0769,0,0
25882,Less than two-year,For-profit less-than-2-year,0,0.6541,0.969074496,0.069630399,11500,988,0.7276,0.1236,0.0542,0.0177,0.0076,0.0025,0.0416,0,0.0252
25885,Two-year,For-profit 2-year,0,0.58139998,0.87184889,0.0296102,12000,51,0.9623,0.0377,0,0,0,0,0,0,0
25916,Less than two-year,For-profit less-than-2-year,0,0.43920001,0.944749053,0.004382,13300,342,0.033,0.0604,0.7143,0.022,0.0055,0.011,0,0,0.1538
25937,Less than two-year,For-profit less-than-2-year,0,0.84619999,0,0,7600,64,0,0,1,0,0,0,0,0,0
25943,Four-year,Nonprofit 4-year,0,0.33836654,1.234387107,0.073843807,12700,489,0.374683641,0.139864908,0.337753298,0.015824802,0.013196042,0.013201055,0.100251979,0,0.005269921
25956,Less than two-year,For-profit less-than-2-year,0,0.93480003,0,0,7800,436,0,0,0.0049,0.9573,0.0361,0,0,0.0016,0
25964,Two-year,For-profit 2-year,0,0.65657502,1.049910231,0.031306151,27300,764,0.105325,0.121425,0.500025,0.1018,0.003575,0.023225,0.03395,0,0.110725
25974,Less than two-year,Public less-than-2-year,0,0.94069999,0,0,12500,118,0.6531,0.0408,0.0102,0,0.2245,0,0.0612,0,0.0102
25994,Four-year,Nonprofit 4-year,0,0.3247,1.025899755,0.0257654,13000,587,0.3428,0.1416,0.1926,0.2578,0,0,0,0,0.0652
26002,Less than two-year,For-profit less-than-2-year,0,0.72729999,0.953471578,0.080665603,24100,155,0.4706,0.2574,0.1838,0,0.0074,0,0.0809,0,0
26005,Less than two-year,Public less-than-2-year,0,0.5,0,0,12800,53,0.3542,0.0208,0.1042,0,0.2292,0,0.2917,0,0
26009,Less than two-year,For-profit less-than-2-year,0,0.70050001,0.977214166,0.1186726,10600,2793,0.5197,0.2669,0.1472,0.0136,0.0059,0.003,0.0191,0.0004,0.0242
26016,Two-year,Public 2-year,0,0.5341,0,0,11900,313,0.1951,0.4488,0.2537,0.0341,0,0,0.0488,0,0.0195
26023,Two-year,For-profit 2-year,0,0.48179999,0.709381564,0.063390002,17100,501,0.0327,0.0122,0.7265,0.0245,0,0.0041,0.0122,0,0.1878
26031,Less than two-year,For-profit less-than-2-year,0,0.98799998,1.061618127,0.1048172,9400,171,0.5444,0.2083,0.0778,0.025,0.0056,0.0389,0.0778,0.0111,0.0111
26047,Two-year,For-profit 2-year,0,0.64709997,1.03554532,0.048088301,21400,186,0.4265,0.2986,0.2464,0.019,0.0047,0,0,0,0.0047
26071,Less than two-year,For-profit less-than-2-year,0,0.60432565,1.02189357,0.036647633,7300,508,0.714670942,0.010442408,0.201563089,0.01567801,0.005239529,0.010475131,0.01571466,0,0.026154974
26105,Two-year,For-profit 2-year,0,0.76770002,0.959984958,0.054046199,12700,258,0.7225,0.0524,0.1414,0.0052,0,0.0157,0.0628,0,0
26109,Four-year,Public 4-year,0,0.29030001,0,0,3200,271,0.0947,0,0,0,0.8947,0,0,0.0105,0
26158,Two-year,For-profit 2-year,0,0.1795,1.084729015,0.008339,16700,131,0.7887,0.0775,0.0775,0.0211,0.0141,0,0,0,0.0211
26161,Less than two-year,For-profit less-than-2-year,0,0.91360003,0.941892491,0.0996093,12100,256,0.5927,0.3055,0.0727,0.0218,0,0,0,0,0.0073
26170,Less than two-year,For-profit less-than-2-year,0,0.51609999,1.070467956,0.051201198,7500,50,0.9231,0,0,0,0,0,0.0769,0,0
26184,Less than two-year,Public less-than-2-year,0,0.75529999,0,0,12300,242,0.7385,0.1239,0.0596,0.0046,0.0183,0,0.055,0,0
26215,Two-year,For-profit 2-year,0,0.57590002,1.001070866,0.157894,14000,537,0.5125,0.0279,0.3593,0.0223,0.0223,0.0084,0.0223,0,0.0251
26236,Two-year,Public 2-year,0,0.2174,1.112483211,0.013108,18500,4332,0.5519,0.0397,0.2555,0.0296,0.014,0.0014,0.0323,0.006,0.0695
30018,Four-year,Nonprofit 4-year,0,0.53329998,0.988431634,0.020260001,17700,295,0.8611,0.0417,0.0347,0.0104,0.0347,0,0.0139,0.0035,0
30036,Two-year,Public 2-year,0,0.63160002,0,0,22100,963,0.2573,0.3627,0.3027,0.0333,0.0067,0.0013,0.036,0,0
30054,Less than two-year,For-profit less-than-2-year,0,0.6092,1.088980626,0.073072799,10100,421,0.3977,0.5488,0.0372,0.0163,0,0,0,0,0
30063,Two-year,For-profit 2-year,0,0.75,1.041388794,0.1424114,13300,1173,0.5926,0.0049,0.3506,0,0.0074,0.0025,0.0148,0,0.0272
30086,Two-year,For-profit 2-year,0,0.77015036,1.01743906,0.07903602,11700,505,0.179959689,0.212820588,0.3581391,0.013829758,0.015587716,0,0.03808045,0,0.181644983
30104,Less than two-year,For-profit less-than-2-year,0,0.76010001,1.087380068,0.049215,12300,375,0.325,0.475,0.0688,0.0969,0.0031,0,0,0,0.0313
30108,Two-year,For-profit 2-year,0,0.67067707,1.181180388,0.14182076,13400,1851,0.208401342,0.645820483,0.102889624,0.014288283,0.001761717,0,0.013402147,0,0.013402147
30113,Four-year,Public 4-year,0,0.54930001,0.844725495,0.0120155,29400,13741,0.2573,0.0295,0.4528,0.0957,0.0032,0.0022,0.0511,0.0444,0.0636
30115,Two-year,For-profit 2-year,0,0.54220003,1.040986593,0.14509919,10800,290,0.6524,0.1098,0.1646,0.0061,0,0,0.0488,0,0.0183
30116,Two-year,For-profit 2-year,0,0.4756,1.105743241,0.1435743,11400,397,0.7222,0.0903,0.1215,0.0243,0,0.0035,0.0174,0.0035,0.0174
30123,Less than two-year,For-profit less-than-2-year,0,1,0.799083192,0.020916,8700,168,0.0577,0.0385,0.8654,0.0256,0.0128,0,0,0,0
30153,Two-year,Public 2-year,0,0.74699998,0.966094677,0.059113801,19700,232,0.8277,0.0562,0.0412,0.0037,0.0037,0.0037,0.03,0,0.0337
30185,Less than two-year,For-profit less-than-2-year,0,0.65219998,1.151822125,0.0127756,8300,261,0.7155,0.1155,0.1324,0.0169,0.0056,0,0.0141,0,0
30198,Less than two-year,For-profit less-than-2-year,0,0.89579999,0.948242077,0.121226,14800,727,0.0562,0.2449,0.6607,0.009,0.0157,0.0022,0.0112,0,0
30199,Less than two-year,For-profit less-than-2-year,0,0.80000001,0.866645243,0.1216139,13600,72,0.2632,0.0526,0.614,0.0175,0.0175,0.0351,0,0,0
30235,Less than two-year,For-profit less-than-2-year,0,0.36669999,1.22979295,0.0049188,9600,151,0.0186,0.9627,0.0186,0,0,0,0,0,0
30250,Less than two-year,For-profit less-than-2-year,0,0.7465719,0,0,9000,223,0.54761381,0.047637143,0.361887143,0,0,0,0.04286,0,0
30255,Two-year,For-profit 2-year,0,0.63160002,0.967973686,0,13500,3292,0.0021,0.0025,0.9942,0.0004,0.0004,0,0,0,0.0004
30258,Less than two-year,For-profit less-than-2-year,0,0.74739999,1.130483412,0.083609603,12300,556,0.3281,0.3906,0.1719,0.0234,0,0,0.0859,0,0
30259,Less than two-year,For-profit less-than-2-year,0,0.6857,0,0,9100,309,0,0,1,0,0,0,0,0,0
30265,Four-year,Nonprofit 4-year,0,0.62605238,1.166904015,0.093971781,14900,7799,0.178597325,0.549077348,0.170127945,0.015597113,0.005388741,0.006746189,0.033101828,0.000968014,0.040411644
30274,Two-year,For-profit 2-year,0,0.60000002,0.981746933,0.043083899,10800,120,0.7368,0,0.2632,0,0,0,0,0,0
30296,Less than two-year,Public less-than-2-year,0,0.38800001,0,0,9700,215,0.0769,0.1026,0.7692,0.0449,0,0,0.0064,0,0
30297,Four-year,Nonprofit 4-year,0,0.7155,0,0,10000,560,0,0,1,0,0,0,0,0,0
30300,Two-year,Public 2-year,0,0.4596,1.071186935,0,14300,1621,0.6017,0.3145,0.0511,0.003,0.0006,0.003,0.0244,0.0018,0
30309,Less than two-year,For-profit less-than-2-year,0,0.68229997,1.06425195,0.086443201,18300,222,0.2143,0.7406,0.0188,0.0075,0.0075,0,0.0075,0,0.0038
30330,Four-year,Public 4-year,0,0.20829999,0,0,10800,998,0.0102,0.0034,0.0043,0.4,0,0.4349,0.0579,0.0638,0.0255
30344,Less than two-year,For-profit less-than-2-year,0,0.75,0.976730651,0.099280998,23200,1180,0.5246,0.1391,0.2165,0.0088,0.0088,0.0053,0.0951,0.0018,0
30345,Two-year,Public 2-year,0,0.38029999,1.011602808,0.0249482,13600,2338,0.8832,0.0364,0.0294,0.0114,0.0016,0.0008,0.0319,0.0004,0.0049
30352,Less than two-year,For-profit less-than-2-year,0,0.52939999,0.890891194,0.075687498,11400,162,0.0407,0.5872,0.3081,0.0058,0,0.0174,0,0.0116,0.0291
30353,Two-year,For-profit 2-year,0,0.43489841,1.093600346,0.15759133,12200,4414,0.34185374,0.063980676,0.544935663,0.007216864,0.005242192,0.003941142,0.014769324,0,0.018051312
30357,Two-year,Public 2-year,0,0.37509999,1.023942262,0.0001932,18600,5640,0.3492,0.0409,0.3088,0.2012,0.0015,0.005,0.0721,0.0144,0.0071
30359,Two-year,For-profit 2-year,0,0.62779999,1.045682663,0.0113312,20500,1077,0.5831,0.1197,0.2113,0.0296,0.0056,0.0056,0.0423,0.0014,0.0014
30375,Four-year,Nonprofit 4-year,0,0.2182,1.15190524,0.059314501,19600,1015,0.3986,0.1243,0.4091,0.0317,0.0023,0,0.0035,0,0.0305
30399,Four-year,For-profit 4-year,0,0.4815,1.138403863,0.1162549,15900,313,0.0837,0.2,0.4512,0.1163,0,0.0093,0.0233,0,0.1163
